Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROE % Adjusted to Book Value,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Research & Development,Other Operating Expense,Operating Income,  Interest Income,  Interest Expense,Net Interest Income,Other Income (Expense),  Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,  Cash And Cash Equivalents,  Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",  Accounts Receivable,  Notes Receivable,  Other Current Receivables,Total Receivables,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,  Land And Improvements,  Buildings And Improvements,"  Machinery, Furniture, Equipment",  Construction In Progress,  Other Gross PPE,"Gross Property, Plant and Equipment",  Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,  Goodwill,Other Long Term Assets,Total Assets,  Accounts Payable,  Total Tax Payable,  Other Current Payables,  Current Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,  Current Deferred Revenue,  Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,  Long-Term Debt,  Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Other Stockholders Equity,Total Stockholders Equity,Minority Interest,Total Equity,  Net Income,  Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",  Change In Receivables,  Change In Inventory,  Change In Prepaid Assets,  Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date,Number of Shareholders,Number of Employees,Forex Rate (USD/JPY),Insider Shares Owned,Institution Shares Held,Insider Ownership %,Institutional Ownership %,Price-to-Net-Current-Asset-Value,Price-to-Net-Net-Working-Capital,Price-to-Graham-Number,Price-to-Intrinsic-Value-DCF (Earnings Based),Price-to-Intrinsic-Value-DCF (FCF Based),Price-to-Earnings-Power-Value,Price-to-Intrinsic-Value-Projected-FCF,Price-to-Peter-Lynch-Fair-Value,Price-to-Median-PB-Value,Price-to-Median-PS-Value,Price-to-Net-Cash
201009,36.339,3.254,1.045,0.746,0.746,5.31,0.135,3.468,0.592,77.291,77.291,91.32,71.58,4.01,4.31,1.38,8.97,3.9,2.38,0.31,11.76,2.32,2.05,0.37,1.181,0.347,0.41,7.92,0.168,0.793,36.1,38.23,28.95,26.82,3.15,0.88,0.28,"56,979.99","50,281.14","6,698.86","5,377.60",0,0,"1,321.25",208.933,-108.942,99.992,108.788,-198.774,"1,530.03",917.54,-59.97,"1,368.68",0,"1,169.91",0,0.746,0.746,"1,567.99","3,463.70","5,102.68","27,404.78","19,202.38","46,607.16","22,542.16",0,"47,235.89","69,778.05",0,0,0,0,"16,352.31","16,352.31","11,808.09","144,545.60","65,530.68","14,859.01","43,025.70","135,454.73","2,828.88",0,"196,168.31","-121,011.53","75,156.78",0,0,"63,733.20","348,966.26","21,066.10","1,308.24","6,094.89","20,420.95","48,890.17","60,477.10",0,0,0,"9,260.30","118,627.57","82,711.17",0,"82,711.17",0,"9,209.22","10,520.40","221,068.35",0,0,"139,636.82","-14,162.31","10,659.76","-14,942.00",0,"121,192.27","6,705.65","127,897.91","1,169.91",0,"1,368.68","3,463.70",0,0,0,0,785.47,373.899,0,0,-554.073,"5,437.68","-5,226.53","1,580.98",0,0,"-14,064.63","56,458.01",0,0,"-48,285.75","-9,537.92",0,-75.465,0,"-1,079.60",0,0,"-1,155.07","-5,255.30","-5,226.53",211.15,16.95,13.48,0.93,0.93,16.27,4.24,0.46,0,0.89,8.67,23.31,4.29,-11.82,10.03,1.83,"112,236.72","215,523.48",-115.54,-53.08,-99.54,69.58,103.1,17.63,82.98,-97.44,1.73,8,-2.95,0.684,5.73,1.22,1.08,12.13,77.6,68.05,0,14.51,389.23,6.41,-13.04,"1,567.99","1,567.99",0.72,11/30/10,11/30/11,0,0,84.357,0,0,0,0,0,0,0.86,0,0,0,1.03,4.06,0,0.69,0
201012,35.764,3.298,1.042,0.717,0.717,3.47,-1.178,1.599,0,0,0,0,78.63,7.42,0,2.58,17.39,2.09,3.21,0.44,12.37,2.12,2,-3.3,-,0,0,15.9,0.321,0,0,0,15.18,15.18,6.01,0.88,0.146,"56,074.49","49,137.09","6,937.40","5,748.62",0,0,"1,188.78",320.744,-77.888,242.856,124.302,-206.953,"1,555.94",-788.576,50.68,"1,330.44",0,"1,123.49",0,0.717,0.717,"1,567.92","3,537.13","5,170.96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,123.49",0,"1,330.44","3,537.13",0,0,0,0,"-2,569.40",920.125,0,0,-710.436,"2,507.86","-4,355.55","1,163.99",0,0,"-13,569.78","-35,034.80",0,0,"46,754.05","-5,042.09",0,-119.118,0,"2,127.89",-752.601,0,"1,256.17","-1,278.07","-4,355.55","-1,847.69",20.4,22.66,0,0,35.59,5.2,0.51,0,0.51,5.23,14.82,6.75,-11.47,10.86,1.66,"123,280.83","123,280.83",0,0,0,5.57,101.84,0,0,-40.2,1.71,8,-2.86,0,0,0,0,15.26,80.83,68.67,0.01,-4.7,-34.04,-21.46,-12.32,"1,567.92","1,567.86",0.71,2/29/12,2/29/12,0,"317,734.00",83.338,0,0,0,0,0,0,0,0,0,0,14.12,0,0,0.77,0
201103,36.262,2.684,0.375,0.198,0.198,4.38,1.209,4.603,0.761,77.613,77.613,96.875,80.25,1.97,1.91,0.68,4.05,-0.26,3.06,0.42,11.96,0.99,0.55,3.33,1.2,0.347,0.416,14.9,0.311,3.836,109.8,33.56,14.56,90.8,6.27,0.88,0.14,"56,855.52","50,053.38","6,802.15","6,237.66",0,0,564.491,220.008,-79.721,140.287,-195.892,-38.838,508.886,-578.76,113.73,349.909,0,311.071,0,0.199,0.198,"1,567.92","3,619.93","4,208.53","25,484.21","17,505.96","42,990.17","68,415.94",0,"3,750.30","72,166.24","4,539.48","2,674.13",0,"8,760.54",0,"15,974.16","13,758.47","144,889.04","66,120.23","15,158.18","44,528.34","109,585.78","3,660.00","30,520.97","203,453.27","-126,179.64","77,273.63",0,0,"76,925.46","365,208.35","18,409.40","1,381.57","7,095.50","21,718.29","48,604.75","72,897.18",0,0,0,"10,664.47","132,166.40","78,989.06",0,"78,989.06","8,181.83","9,922.31","2,201.96","231,461.56",0,"4,863.01","144,961.42","-14,020.37","6,194.47","-15,449.23",0,"126,549.30","7,197.48","133,746.79",311.071,0,349.909,"3,619.93",0,0,0,0,"4,195.66",-738.766,0,0,-210.087,"7,216.64","-5,321.53","1,685.19",0,0,"-14,529.82","11,970.94",0,0,"1,106.80","-5,088.42",0,0.49,0,"1,305.76",0,0,"1,306.25","3,434.47","-5,321.53","1,895.11",25.74,18.32,1.03,1.03,31.57,5.19,0.55,0,1.07,11.53,34.39,2.91,-10.81,11.34,1.69,"125,819.96","246,776.53",-124.8,-62.91,-90.08,70.49,101.23,0,72.37,-117.99,1.63,6,-0.89,0,1.64,1.1,0.98,7.08,93.66,73.42,0,-2.32,-74.85,-24.33,-11.91,"1,567.85","1,567.85",0.77,6/24/11,6/24/13,"652,568.00","317,716.00",81.647,0,0,0,0,0,0,1.11,0,0,0,1.14,0,0,0.79,0
201106,27.288,1.436,-0.596,0.009,0.009,1,-0.425,2.509,0,81.216,81.216,95.722,82.42,0.05,0.05,0.02,-3.88,-1.02,2.97,0.18,8.84,-3.14,0.03,-1.56,1.179,0.35,0.412,4.15,0.117,0,44.87,42.62,38.81,41.06,2.35,0.91,0.388,"42,785.35","39,003.19","3,782.15","5,124.54",0,0,"-1,342.39",403.825,-66.906,336.919,4.165,-21.125,"-1,001.31",536.991,53.63,35.548,0,14.423,0,0.009,0.009,"1,567.89","3,185.70","2,251.30","26,509.01","14,598.42","41,107.43","21,038.89",0,"47,339.30","68,378.20",0,0,0,0,"17,205.68","17,205.68","17,665.73","144,357.03","75,248.20","15,391.22","45,249.49","140,763.08","3,660.02",0,"205,063.80","-128,440.10","76,623.70",0,0,"67,893.34","364,122.27","18,215.25","1,608.55","6,327.85","21,820.76","47,972.41","75,290.36",0,0,0,"10,870.81","134,133.58","74,787.39",0,"74,787.39","8,398.48","10,248.17","2,180.62","229,748.23",0,0,"146,007.12","-14,204.91","11,216.52","-15,684.08",0,"127,334.65","7,039.39","134,374.04",14.423,0,35.548,"3,185.70",0,0,0,0,"1,557.52",-307.749,0,0,-537.576,"3,933.45","-4,599.61","1,630.92",0,0,"-9,365.44","11,250.98",0,0,"1,594.74",511.576,0,-240.781,0,"-2,074.42","-1,169.66",0,"-3,484.86",960.163,"-4,599.61",-666.166,47.28,82.42,1.01,1.01,0,6.58,0.59,0,1.12,14.2,79.56,1.26,-11.19,11.22,1.64,"129,222.20","245,231.90",-124.81,-58.95,-109.26,72.23,96.12,0,55.25,-129.86,1.56,4,-2.6,0.666,0.74,1.08,0.95,0,84.92,78.05,0,-20.25,-99.31,-63.69,-12.2,"1,567.85","1,567.85",0.76,8/31/11,8/31/12,0,"322,046.00",80.426,0,0,0,0,0,0,1.49,0,0,0,1.14,0,0,0.86,0
201109,37.996,2.914,0.71,0.668,0.668,-1.39,-1.235,1.437,0.472,83.191,83.191,94.611,68.26,3.25,3.96,1.14,5.8,1.3,2.75,0.22,11.43,1.65,1.76,-3.25,1.137,0.353,0.401,7.42,0.162,0.707,37.71,50.63,30.97,18.05,2.95,0.89,0.301,"59,571.98","52,765.65","6,806.33","5,824.64",0,0,981.696,236.081,-83.364,152.717,-104.042,-300.186,"1,030.37",-195.037,18.93,"1,347.39",0,"1,047.21",0,0.668,0.668,"1,567.84","3,455.23","4,568.97","27,044.95","12,733.10","39,778.05","24,619.86",0,"46,752.62","71,372.47",0,0,0,0,"18,612.54","18,612.54","16,677.17","146,440.23","71,604.90","15,979.66","46,785.00","143,239.02","3,657.25",0,"209,660.93","-132,791.75","76,869.19",0,0,"74,736.02","369,650.33","29,277.15","1,421.20",0,"21,702.65","52,400.99","79,440.03",0,0,0,"10,518.25","142,359.27","68,894.91",0,"68,894.91",0,"10,060.17","10,549.56","231,863.92",0,0,"153,956.21","-18,844.58","11,743.70","-16,425.72",0,"130,429.61","7,356.81","137,786.41","1,047.21",0,"1,347.39","3,455.23",0,0,0,0,"-2,388.92",105.592,0,0,-266.473,"2,252.82","-4,189.71","1,572.74",0,0,"-10,142.27","8,712.78",0,0,"-1,806.79","-5,853.26",0,-121.543,0,239.284,0,0,117.741,"-3,482.70","-4,189.71","-1,936.89",42.01,0,0.82,0.82,0,6.55,0.49,0,1,13.26,89.06,1.12,-11.35,9.1,1.81,"107,020.76","222,934.46",-127.21,-59.18,-109.5,70.08,97.3,0,54.59,-131.32,1.51,5,-2.49,0.677,0.56,1.03,0.9,11.78,87.48,65.59,0,4.56,-10.47,-10.45,-12.26,"1,567.84","1,567.84",0.81,11/30/11,11/30/12,0,0,76.796,0,0,0,0,0,0,1.25,0,0,0,0.97,0,0,0.7,0
201112,39.888,3.869,1.653,0.664,0.664,-0.63,-0.372,2.307,0,82.181,82.181,95.903,66.13,3.21,4.01,1.13,13.61,0.72,2.95,0.1,12.55,3.08,1.66,-0.93,1.167,0.349,0.407,8.49,0.169,0,35.47,38.29,31.25,28.43,2.92,0.87,0.299,"62,537.42","54,689.15","7,848.28","5,924.24",0,0,"1,924.04",374.193,-39.166,335.027,293.766,-267.094,"2,552.83","-1,960.69",76.8,"1,307.55",0,"1,040.46",0,0.664,0.664,"1,567.84","3,474.12","6,066.12","19,712.64","14,430.65","34,143.29","24,309.86",0,"49,846.69","74,156.55",0,0,0,0,"18,842.39","18,842.39","19,439.71","146,581.94","71,897.23","15,861.93","46,265.90","142,557.60","3,376.81",0,"208,062.24","-132,569.90","75,492.34",0,0,"75,731.57","369,703.07","22,948.83","1,371.55","6,360.06","20,878.50","51,558.94","80,890.17",0,0,0,"11,175.50","143,624.60","69,470.62",0,"69,470.62","8,490.10","10,020.59","1,799.33","233,405.25",0,0,"152,209.61","-18,742.98","11,594.84","-16,214.52",0,"128,846.94","7,450.88","136,297.83","1,040.46",0,"1,307.55","3,474.12",0,0,0,0,"-1,195.89",592.699,0,0,-562.196,"3,616.28","-4,199.54","1,330.49",0,0,"-11,475.85","7,993.00",0,0,"-2,331.86","-8,683.75",0,-47.071,0,"2,934.16",-806.127,0,"2,080.96","-2,986.50","-4,199.54",-583.251,42.8,0,0.8,0.8,0,5.91,0.46,0,1.01,13.11,67.92,1.47,-10.62,8.93,1.87,"103,681.26","227,349.64",-131.85,-60.13,-114.21,70.6,99.95,0,53.35,-140.02,1.49,4,-2.55,0.683,1.22,1.02,0.89,49.13,68.89,61.26,0,11.53,-7.41,17.31,-11.47,"1,567.84","1,567.84",0.67,2/29/12,2/28/13,0,0,77.797,0,0,0,0,0,0,1.24,0,0,0,0.94,0,0,0.66,0
201203,43.672,3.98,1.867,0.931,0.931,-0.18,1.287,5.221,0.703,77.757,77.757,91.943,86.82,4.57,4.08,1.58,12.49,1.93,4.47,0.27,13.29,4.18,2.12,2.95,1.138,0.344,0.392,9.91,0.187,0.756,97.85,41.38,29.31,85.78,3.11,0.87,0.278,"69,150.11","59,962.81","9,187.30","6,295.00",0,0,"2,892.30",244.295,-98.125,146.17,-180.632,-475.494,"2,857.84","-1,672.78",58.53,"1,943.18",0,"1,467.69",0,0.931,0.931,"1,583.41","3,346.78","6,302.74","20,362.36","15,295.67","35,658.02","74,148.52",0,"4,954.13","79,102.65","5,088.58","2,680.33",0,"11,903.25",0,"19,672.16","14,976.68","149,409.50","72,448.84","15,076.06","44,393.04","110,280.72","3,339.04","31,229.31","204,318.17","-128,706.56","75,611.62",0,0,"74,210.52","371,680.48","27,194.06","1,622.22","7,628.52","22,173.08","58,617.89","72,311.94",0,0,0,"11,936.18","142,866.01","73,270.01",0,"73,270.01","8,590.24","11,021.32","1,738.31","237,485.88",0,"4,814.72","144,509.11","-14,294.79","6,677.31","-13,771.51",0,"127,934.83","6,259.76","134,194.59","1,467.69",0,"1,943.18","3,346.78",0,0,0,0,"2,972.70",-279.788,0,0,284.093,"8,266.96","-6,229.14","1,364.08",0,0,"-9,079.44","8,015.70",0,0,"1,578.76","-4,350.04",0,391.301,0,"-2,921.46",0,-452.987,"-2,983.15",933.768,"-6,229.14","2,037.81",39.58,0,1.12,1.12,0,7.74,0.6,0,1.15,13.97,46.7,2.14,-8.79,12.16,1.35,"137,470.79","258,469.19",-131.42,-62.62,-93.13,71.23,105.44,0,63.04,-130.77,1.57,4,-2.51,0.66,1.04,1.05,0.91,29.48,88.4,62.38,-0.99,20.43,369,48.29,-9.68,"1,583.41","1,583.40",0.93,6/25/12,6/24/14,"668,186.00","325,905.00",82.466,0,0,0,0,0,0,1.38,0,0,0,1.22,0,0,0.82,0
201206,43.807,5.37,3.354,2.312,2.312,2.6,2.099,5.595,0,80.527,80.527,93.374,80.48,11.24,11.24,3.9,18.45,4.36,4.06,0.21,15.06,6.42,5.28,4.79,1.116,0.35,0.39,11.14,0.185,0,97.77,39.76,31.11,89.12,2.93,0.85,0.29,"69,363.41","58,914.71","10,448.70","5,996.30",0,0,"4,452.40",436.688,-76.101,360.587,421.861,-394.414,"5,234.85","-2,079.22",39.72,"4,055.09",0,"3,660.67",0,2.312,2.312,"1,583.40","3,191.47","8,502.42","21,790.12","16,771.19","38,561.31","74,319.00",0,"3,966.79","78,285.79",0,0,0,0,"20,498.00","20,498.00","15,306.90","152,652.00","74,271.07","15,622.50","45,834.29","112,643.68","3,232.57","31,754.53","209,087.58","-132,607.97","76,479.60",0,0,"75,210.44","378,613.12","25,670.98","1,976.77","7,384.10","22,957.53","57,989.38","74,908.44",0,0,0,"12,140.21","145,038.03","72,939.98",0,"72,939.98","8,897.94","11,022.34","1,679.78","239,578.06",0,"5,005.98","152,712.43","-17,850.25","6,963.08","-14,318.71",0,"132,512.53","6,522.52","139,035.05","3,660.67",0,"4,055.09","3,191.47",0,0,0,0,"2,219.54",72.13,0,0,-678.748,"8,859.48","-5,535.42","1,632.12",0,0,"-10,505.88","8,132.80",0,0,"-2,550.42","-8,826.80",0,-211.952,0,"2,628.89","-1,197.80",0,"1,219.14","1,251.82","-5,535.42","3,324.05",17.57,30.95,1,1,42.87,5.48,0.49,0,0.95,9.76,20.67,4.84,-4.88,10.8,1.46,"127,432.03","248,247.64",-131.07,-62.18,-92.56,76.97,117.36,0,91.03,-135.89,1.7,7,-0.76,0.668,3.15,1.05,0.91,58.51,89.94,73.26,0,60.54,"25,025.37",273.96,-6.37,"1,583.40","1,583.40",0.78,8/31/12,8/30/13,0,0,79.315,0,0,0,0,0,0,0.88,0,0,0,1.05,0,0,0.69,0
201209,43.702,5.221,3.121,2.085,2.085,5.66,1.078,4.339,0.677,83.591,83.591,94.773,78.51,9.78,10.4,3.46,16.87,4.26,3.88,0.23,15.34,6.3,4.77,2.47,1.092,0.357,0.39,11.12,0.181,0.325,99.21,37.68,31.58,93.11,2.89,0.85,0.293,"69,197.67","58,584.32","10,613.36","6,254.16",0,0,"4,359.20",254.085,-86.504,167.581,328.059,-358.302,"4,854.84","-1,867.68",38.47,"3,659.27",0,"3,300.97",0,2.085,2.085,"1,583.40","3,325.67","8,267.01","21,314.59","17,908.65","39,223.25","75,235.47",0,"4,229.73","79,465.20",0,0,0,0,"20,054.89","20,054.89","14,342.07","153,085.40","77,300.52","15,844.90","46,716.90","114,142.66","3,380.82","32,255.45","212,340.72","-135,114.28","77,226.44",0,0,"77,625.58","385,237.94","24,188.53","2,741.53","7,221.51","22,641.97","56,793.54","74,876.31",0,0,0,"12,178.17","143,848.02","75,187.41",0,"75,187.41","9,147.79","11,160.73","1,717.50","241,061.44",0,"5,081.57","158,319.44","-18,469.69","7,043.35","-14,534.93",0,"137,439.74","6,736.76","144,176.50","3,300.97",0,"3,659.27","3,325.67",0,0,0,0,-129.545,474.625,0,0,-459.165,"6,870.85","-5,163.93","1,443.52",0,0,"-9,153.37","7,318.15",0,0,"-2,904.31","-8,459.93",0,-137.288,0,"1,054.61",0,0,917.319,-671.758,"-5,163.93","1,706.92",12.81,13.87,0.94,0.94,18.54,4.37,0.45,0,0.89,8.31,15.34,6.52,0.02,10.18,1.76,"124,312.73","246,971.55",-131.73,-63.03,-92.97,82.01,121.41,41.03,106.15,-140.95,1.76,8,-1.18,0.674,3.16,1.06,0.92,50.39,84.66,72.75,0,15.02,212.06,79.17,-1.81,"1,583.40","1,583.40",0.76,11/30/12,11/29/13,0,0,78.135,0,0,0,0,0,0,0.74,0,0,0,0.96,1.91,0,0.65,0
201212,40.087,3.191,1.036,0.753,0.753,6.51,0.05,3.819,0,81.889,81.889,97.206,93.25,3.51,3.08,1.24,5.49,1.12,4.45,0.19,13.55,2.35,1.88,0.12,1.145,0.35,0.401,8.95,0.165,0,107.97,33.97,32.79,106.79,2.78,0.86,0.311,"63,476.79","54,875.62","8,601.17","7,112.25",0,0,"1,488.92",357.284,-73.875,283.409,-205.93,-264.577,"1,566.40",-803.826,51.32,"1,457.00",0,"1,192.43",0,0.753,0.753,"1,583.47","3,412.43","5,052.70","14,816.70","18,238.05","33,054.75","75,107.54",0,"4,040.88","79,148.41",0,0,0,0,"19,379.61","19,379.61","14,657.66","146,240.43","79,599.66","15,206.45","44,759.37","111,469.47","3,279.43","33,258.62","207,973.34","-131,577.85","76,395.49",0,0,"81,543.49","383,779.07","20,426.45","2,198.41","7,046.49","21,998.93","51,670.27","77,256.05",0,0,0,"12,874.35","141,800.67","76,662.68",0,"76,662.68","8,705.10","12,294.88","3,297.93","242,761.26",0,"4,738.60","147,692.59","-11,057.64","6,581.55","-13,551.05",0,"134,404.06","6,613.76","141,017.81","1,192.43",0,"1,457.00","3,412.43",0,0,0,0,"1,580.22",39.408,0,0,-442.103,"6,046.95","-5,968.14","1,744.64",0,0,"-12,407.74","9,221.01",0,0,"-4,427.05","-11,837.29",0,-199.199,0,"1,062.47","-1,133.83",0,-270.556,"-6,060.89","-5,968.14",78.816,16.48,14.32,1.14,1.14,22.19,5.22,0.58,5.66,1.08,10.5,19.99,5,4.31,13.66,1.48,"147,654.85","279,871.19",-136.61,-68.13,-97.91,77.08,121.83,42.1,105.84,-142.97,1.73,8,-2.63,0.68,3.4,1.03,0.89,20.15,93.25,67.59,0,0.5,13.5,-17.52,2.91,"1,583.41","1,583.43",0.78,2/28/13,2/28/14,0,0,83.791,0,0,0,0,0,0,0.88,0,0,0,1.21,2.21,0,0.77,0
201303,38.882,5.249,3.21,2.092,2.092,6.51,0.49,4.697,1.257,78.294,78.294,94.157,102.64,10.09,7.7,3.5,17.3,5.28,4.46,0.11,17.89,8.61,5.38,1.26,1.163,0.342,0.398,11.63,0.162,0.601,110.83,40.25,33.82,104.4,2.7,0.82,0.304,"61,592.13","50,570.90","11,021.23","5,720.18",0,0,"5,301.06",150.332,-42.018,108.315,-367.025,-420.713,"5,042.35","-1,830.61",36.3,"3,733.79",0,"3,313.07",0,2.092,2.092,"1,584.06","3,230.94","8,315.30","18,131.23","16,380.32","34,511.55","74,805.52",0,"4,565.72","79,371.24","4,987.35","2,484.71",0,"10,632.68",0,"18,104.74","13,468.74","145,456.26","76,816.13","13,755.52","40,880.86","102,523.79","3,076.28","32,056.67","192,293.13","-119,999.80","72,293.33",0,0,"79,849.35","374,415.08","22,304.30","1,648.90","7,608.58","23,061.49","54,623.26","71,688.89",0,0,0,"9,938.99","136,251.13","77,427.71",0,"77,427.71","8,083.91","14,624.11","3,250.80","239,637.66",0,"4,189.62","133,894.76","-3,757.76","5,814.50","-11,956.72",0,"128,184.39","6,593.03","134,777.42","3,313.07",0,"3,733.79","3,230.94",0,0,0,0,-56.505,"1,201.86",0,0,-670.043,"7,440.03","-6,664.04","1,943.72",0,0,"-8,697.85","7,171.01",0,0,-868.408,"-7,115.56",0,11.934,0,"3,486.44",0,-481.587,"3,498.38","3,822.85","-6,664.04",775.995,16,15.77,1.31,1.31,32.26,6.28,0.7,1.86,1.24,10.77,19.12,5.23,9.85,16.03,1.88,"162,551.99","287,939.68",-133.69,-66.28,-95.19,75.4,118.21,55.24,112.94,-134.16,1.69,7,-2.61,0.65,4.94,1.07,0.93,126.16,106.02,84.58,-0.02,-10.97,124.77,31.88,8.61,"1,583.60","1,583.71",0.71,6/24/13,6/24/15,"628,902.00","333,498.00",94.77,0,0,0,0,0,0,0.91,0,0,0,1.36,1.86,0,0.87,0
201306,40.585,6.595,4.728,3.647,3.647,8.52,2.505,6.678,0,81.146,81.146,95.514,120.66,17.73,11.9,6.11,26.12,7.71,5.09,0.13,19.71,10.61,8.99,6.17,1.141,0.347,0.396,13.41,0.17,0,104.66,36.94,32.92,100.64,2.77,0.8,0.29,"64,331.97","51,650.67","12,681.30","5,858.83",0,0,"6,822.47",392.482,-47.144,345.339,279.745,-429.65,"7,447.56","-2,161.05",29.02,"6,211.46",0,"5,781.81",0,3.65,3.647,"1,585.12","2,958.41","10,453.11","15,696.89","21,653.96","37,350.85","73,785.90",0,"3,478.34","77,264.24",0,0,0,0,"19,160.24","19,160.24","14,011.73","147,787.06","80,318.62","13,419.60","40,354.17","101,716.89","3,166.45","32,995.20","191,652.32","-119,077.57","72,574.75",0,0,"81,571.47","382,251.91","20,911.18","2,799.64","7,024.29","23,636.03","54,371.14","69,960.21",0,0,0,"9,757.82","134,089.18","81,362.03",0,"81,362.03","7,968.39","15,997.28","3,474.66","242,891.53",0,"4,083.41","134,327.70",170.124,"5,666.90","-11,605.17",0,"132,642.96","6,717.42","139,360.37","5,781.81",0,"6,211.46","2,958.41",0,0,0,0,"2,334.15",-199.26,0,0,-718.671,"10,586.09","-6,615.72","2,204.52",0,0,"-17,508.93","11,126.24",0,0,"-2,671.98","-13,465.87",48.429,0,0,"2,701.45","-1,954.50",-242.516,552.856,"-2,326.93","-6,615.72","3,970.37",15.38,14.16,1.49,1.49,31.66,6.83,0.83,0.99,1.36,10.83,17.94,5.57,16.87,19.29,1.6,"191,160.43","315,932.64",-133.98,-66.85,-95.58,79.57,115.92,121.35,125.14,-125.53,1.79,7,-2.56,0.677,6.15,1.1,0.96,144.72,133.75,92.96,-0.04,-7.35,57.77,22.81,15.47,"1,584.11","1,584.29",0.67,8/30/13,8/29/14,0,"337,685.00",97.235,0,0,0,0,0,0,0.96,0,0,0,1.52,0.99,0,1.04,0
