Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROE % Adjusted to Book Value,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Research & Development,Other Operating Expense,Operating Income,  Interest Income,  Interest Expense,Net Interest Income,Other Income (Expense),  Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,  Cash And Cash Equivalents,  Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",  Accounts Receivable,  Notes Receivable,  Other Current Receivables,Total Receivables,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,  Land And Improvements,  Buildings And Improvements,"  Machinery, Furniture, Equipment",  Construction In Progress,  Other Gross PPE,"Gross Property, Plant and Equipment",  Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,  Goodwill,Other Long Term Assets,Total Assets,  Accounts Payable,  Total Tax Payable,  Other Current Payables,  Current Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,  Current Deferred Revenue,  Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,  Long-Term Debt,  Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Other Stockholders Equity,Total Stockholders Equity,Minority Interest,Total Equity,  Net Income,  Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",  Change In Receivables,  Change In Inventory,  Change In Prepaid Assets,  Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date,Number of Shareholders,Number of Employees,Forex Rate (USD/JPY),Insider Shares Owned,Institution Shares Held,Insider Ownership %,Institutional Ownership %,Price-to-Net-Current-Asset-Value,Price-to-Net-Net-Working-Capital,Price-to-Graham-Number,Price-to-Intrinsic-Value-DCF (Earnings Based),Price-to-Intrinsic-Value-DCF (FCF Based),Price-to-Earnings-Power-Value,Price-to-Intrinsic-Value-Projected-FCF,Price-to-Peter-Lynch-Fair-Value,Price-to-Median-PB-Value,Price-to-Median-PS-Value,Price-to-Net-Cash
201203,16.182,1.805,0.645,0.482,0.482,-0.82,-0.595,1.706,0.235,29.552,25.419,27.661,38.43,6.44,4.95,2.46,8.14,2.85,4.59,0.28,26.08,4.66,2.98,-3.68,0.936,0.373,0.349,21.52,0.206,0.488,30.81,48.38,50.6,33.03,1.8,0.74,0.41,"29,164.32","21,556.89","7,607.44","4,460.78","1,788.81",0,"1,357.85",101.157,-34.79,66.367,-295.783,-70.575,"1,128.43",-593.433,52.59,938.74,0,868.165,0,0.482,0.482,"1,802.30","2,090.14","3,253.36","15,122.77",0,"15,122.77","9,848.37",0,"13,117.19","22,965.57","4,694.87",544.358,0,"7,320.86",0,"12,560.09","6,818.79","57,467.22","7,562.00","5,920.81","18,102.31","40,025.36","2,317.41","21,504.34","87,870.22","-46,080.65","41,789.58","7,449.12",0,"28,671.16","142,939.07","11,428.29",292.23,321.333,"5,931.06","17,972.91","22,751.74",0,0,0,"2,684.31","43,408.96","27,102.12",0,"27,102.12",0,0,"17,642.89","88,153.98","1,043.67",0,"69,830.57","-19,388.55","2,092.13",-316.701,0,"53,261.12","1,523.98","54,785.09",868.165,0,938.74,"2,090.14","-1,930.34","-1,321.25",0,"3,180.72",-597.241,245.071,0,0,398.225,"3,074.93","-2,248.04","1,141.14",0,0,-218.321,90.146,0,0,"-1,377.95","-2,613.03",0,-0.024,0,953.521,-327.832,-300.876,324.789,786.689,"-4,148.18","-1,073.24",26.8,0,1.3,1.51,0,7.44,0.71,0,1.09,10.52,32.33,3.09,-7.79,10.62,2.3,"69,262.39","105,517.46",-41.37,-17.87,-33.78,25.04,31.07,65.29,29.07,-49.45,2.02,5,-2.62,0.64,1.07,1.32,1.03,39.03,40.26,28.69,0,8.57,58.25,9,-8.27,"1,802.30","1,802.30",1.12,6/21/12,6/20/14,0,"187,094.00",82.466,0,0,0,0,0,0,1.32,0,0,0,1.53,0.59,0,1.24,0
201206,17.041,2.327,1.384,0.922,0.922,-0.82,-1.259,1.278,0.243,31.127,31.127,28.102,34.66,12.15,10.95,4.61,16.95,5.81,4.47,0.3,26.47,7.23,5.41,-7.39,0.903,0.386,0.349,22.56,0.213,0.264,70.34,41.12,52.44,81.66,1.74,0.74,0.423,"30,711.76","22,583.49","8,128.27","4,320.52","1,588.59",0,"2,219.16",97.068,-38.025,59.043,177.57,-75.093,"2,455.77",-981.313,39.96,"1,735.85",0,"1,660.75",0,0.922,0.922,"1,802.20","1,700.07","4,193.86","14,296.68",0,"14,296.68","23,673.14",0,-84.397,"23,588.75","4,592.36",694.331,0,"8,111.60",0,"13,398.29","6,070.67","57,354.38","7,894.82","6,123.54","19,208.46","63,694.53","2,145.09",0,"91,171.62","-47,679.17","43,492.45",0,0,"36,533.48","145,275.12","10,177.49",494.596,0,"5,687.08","16,359.17","23,667.81",0,0,0,"2,933.73","42,960.71","26,981.05",0,"26,981.05",0,0,"17,620.56","87,562.31","1,085.13",0,"74,053.60","-20,884.56","2,175.23",-329.281,0,"56,100.12","1,612.69","57,712.81","1,660.75",0,"1,735.85","1,700.07",-279.102,-667.527,0,-989.659,-991.979,529.054,0,0,-669.317,"2,303.67","-2,859.96","1,608.94","-6,110.94","5,788.41",-87.877,111.038,0,0,"-1,712.18","-3,262.57",0,0,0,137.275,-340.843,-125.335,-328.903,"-1,287.80","-4,572.14","-2,268.47",15.91,0,1.11,1.11,0,6.67,0.57,0,0.92,8.01,18.37,5.44,-9.18,9.27,2.6,"62,467.72","100,432.59",-41.55,-17.66,-27.98,23.48,33.99,84.9,39.07,-50.2,2.14,7,-2.6,0.658,2.77,1.34,1.02,58.36,40.47,29.86,0,44.06,320.14,109.45,-7.75,"1,802.20","1,802.30",1.1,9/19/12,8/21/13,0,0,79.315,0,0,0,0,0,0,0.89,0,0,0,1.48,0.41,0,1.02,0
201209,16.13,1.764,0.777,0.584,0.584,-2.66,-1.389,0.998,0.231,31.215,31.215,28.702,30.9,7.49,7.57,2.89,9.84,3.12,4.1,0.31,25.03,4.44,3.62,-8.61,0.919,0.384,0.353,19.95,0.199,0.395,0,40.89,57.01,16.12,1.6,0.75,0.468,"29,068.63","21,793.42","7,275.21","4,191.09","1,793.20",0,"1,290.93",85.25,-39.867,45.383,23.638,-85.889,"1,359.95",-573.531,42.17,"1,138.33",0,"1,052.44",0,0.584,0.584,"1,802.17","1,778.79","3,178.60","12,559.10",0,"12,559.10",0,0,"23,340.48","23,340.48","4,696.25",671.31,0,"8,466.65",0,"13,834.21","6,566.96","56,300.74","7,984.68","6,251.21","19,708.72","65,314.56","2,476.40",0,"93,750.89","-48,535.13","45,215.76",0,0,"37,008.63","146,509.80","9,765.41",364.969,0,"6,277.78","16,408.15","24,376.31",0,0,0,"2,715.76","43,500.22","27,353.68",0,"27,353.68",0,0,"17,721.93","88,575.83","1,101.51",0,"75,784.36","-22,482.67","2,190.01",-334.279,0,"56,258.94","1,675.03","57,933.97","1,052.44",0,"1,138.33","1,778.79",177.372,-496.357,0,-152.517,-973.593,88.283,0,0,-232.942,"1,798.87","-2,426.68","1,237.28","-6,497.58","5,757.05",-64.964,92.148,0,0,"-1,838.00","-3,740.74",0,0,0,"1,021.23",-438.265,-130.53,452.433,"-1,489.44","-4,302.01","-2,503.15",12.96,0,0.99,0.99,0,7.31,0.48,0,0.83,7.23,16.19,6.18,-8.32,8.04,3.04,"55,691.07","96,536.99",-43.11,-18.84,-39.27,20.15,35.4,0,40.43,-60.8,2.13,7,-3.36,0.668,5.97,1.29,0.98,32.38,35.35,30.45,0,18.38,33.75,19.51,-6.66,"1,802.17","1,802.30",1.04,12/12/12,11/15/13,0,0,78.135,0,0,0,0,0,0,0.76,0,0,0,1.53,0,0,0.87,0
201212,16.063,1.596,0.613,0.513,0.513,-0.74,-0.703,1.387,0.211,31.12,31.12,30.319,36.94,6.58,5.53,2.5,8.54,4.42,4.88,0.25,25.77,5.44,3.19,-4.38,0.974,0.375,0.366,20.17,0.196,0.412,29.95,39.34,59.95,50.56,1.52,0.74,0.488,"28,950.68","21,488.80","7,461.88","4,233.98","1,653.25",0,"1,574.65",66.368,-33.56,32.808,-536.015,-67.442,"1,071.45",-335.312,31.3,991.664,0,924.222,0,0.513,0.513,"1,802.30","1,772.05","2,877.06","13,826.17",0,"13,826.17","9,501.24",0,"13,743.48","23,244.72","4,884.83",618.018,0,"8,896.74",0,"14,399.58","6,559.25","58,029.73","7,572.45","5,949.64","19,045.50","42,086.08","3,028.46","24,368.71","94,478.38","-48,356.37","46,122.02",0,0,"37,677.97","149,402.16","9,265.47",411.049,368.98,"5,876.33","15,921.83","26,147.25",0,0,0,"3,615.29","45,684.37","28,496.42",0,"28,496.42",0,0,"17,455.81","91,636.59","1,027.17",0,"71,185.04","-17,855.46","2,042.20",-311.73,0,"56,087.22","1,678.35","57,765.57",924.222,0,991.664,"1,772.05",637.089,-617.671,0,-889.158,-647.818,-26.244,0,0,409.641,"2,499.29","-1,879.01","1,073.01","-5,320.11","5,201.91",-78.72,115.383,0,0,"-1,866.55","-2,754.08",0,0,0,"2,115.72",-408.674,-95.834,"1,611.21","1,356.42","-3,766.42","-1,267.13",15.61,0,1.19,1.19,0,7.21,0.59,0,0.97,8.46,18.62,5.37,-7.62,10.77,2.49,"66,576.96","109,072.81",-44.1,-19.58,-36.16,21.08,36.63,12.62,41.84,-51.47,2.1,7,-2.99,0.673,4.82,1.27,0.96,46.92,36.94,27.24,0,15.94,50.84,18.4,-4.67,"1,802.30","1,802.30",1.08,3/8/13,3/5/14,0,0,83.791,0,0,0,0,0,0,0.88,0,0,0,1.75,2.93,0,1.01,0
201303,16.071,1.578,0.593,0.443,0.443,-1.37,-0.805,1.569,0.193,32.395,28.841,28.672,38.26,5.59,4.74,2.14,8.21,4.16,4.92,0.26,25.3,4.95,2.76,-5.01,0.885,0.391,0.346,19.62,0.194,0.435,19.95,36.15,57.39,41.19,1.59,0.75,0.47,"28,964.44","21,637.19","7,327.26","4,250.11","1,642.21",0,"1,434.94",61.422,-33.914,27.509,-427.583,-75.667,"1,034.86",-297.921,28.79,874.992,0,799.325,0,0.443,0.443,"1,802.30","1,774.41","2,843.19","13,407.32",882.378,"14,289.70","6,331.18",0,"18,573.53","24,904.71","4,460.64",545.996,0,"7,811.23",0,"12,817.86","2,191.06","54,203.33","7,840.37","5,380.84","18,340.73","40,703.84","3,151.68","21,139.11","88,716.20","-41,850.52","46,865.68","6,406.43",0,"34,071.90","149,387.71","8,572.70",850.522,"1,726.60","4,054.34","15,204.17","23,071.10",0,0,0,"5,906.68","44,181.95","28,604.00",0,"28,604.00","6,777.46","5,738.59","3,641.43","88,943.42",908.167,0,"55,504.45",0,"1,805.60",-275.657,443.358,"58,385.92","2,058.36","60,444.29",799.325,0,874.992,"1,774.41","-1,430.82",726.19,0,"1,514.28",-122.708,69.547,0,0,232.246,"2,828.49","-2,313.26","1,562.44","-5,419.93","5,158.38",-280.806,132.183,0,0,"-1,877.25","-3,038.25",0,0,0,174.602,-361.338,-73.905,-260.642,-470.402,"-4,280.13","-1,451.64",17.45,0,1.18,1.33,0,8,0.65,0,1.03,9.29,20.25,4.94,-3.32,12.08,2.3,"68,956.00","108,399.76",-42.56,-20.42,-36.37,18.73,36.57,13.22,39.97,-56.44,1.87,7,-2.69,0.655,5.22,1.23,0.94,42.31,41.11,33.85,0,-0.69,-7.92,-12.58,-2.07,"1,802.30","1,802.30",1.11,6/25/13,6/20/14,0,"190,338.00",94.77,0,0,0,0,0,0,0.96,0,0,0,2.04,2.89,0,1.05,0
201306,16.172,2.075,0.999,0.699,0.699,-0.9,-1.016,1.736,0.207,30.384,30.384,29.762,37.25,8.91,7.24,3.41,13.87,4.56,4.93,0.23,25.04,6.53,4.32,-6.28,0.98,0.375,0.367,19.77,0.197,0.297,30.57,36.64,53.05,46.98,1.72,0.75,0.436,"29,146.86","21,848.19","7,298.67","3,939.54","1,456.90",0,"1,902.23",61.624,-30.586,31.038,-163.994,-107.616,"1,769.27",-728.534,41.18,"1,367.44",0,"1,259.82",0,0.699,0.699,"1,802.30","1,940.76","3,740.62","11,715.95",0,"11,715.95","9,763.34",0,"13,836.40","23,599.73",0,0,0,0,"12,584.52","12,584.52","6,586.96","54,487.16","7,825.91","5,205.45","17,950.70","41,293.44","3,488.57","24,525.79","92,463.95","-46,191.41","46,272.54",0,0,"37,435.03","146,020.63","8,771.90",519.679,301.671,"5,471.23","15,064.48","23,655.43",0,0,0,"3,427.50","42,147.42","29,983.99",0,"29,983.99",0,0,"17,327.18","89,458.58",885.144,0,"62,627.12","-10,241.70","1,759.83",-268.73,0,"54,761.66","1,800.39","56,562.05","1,259.82",0,"1,367.44","1,940.76",950.316,394.806,0,"-1,605.88",156.271,277.4,0,0,-613.473,"3,128.40","-2,791.94","1,772.16","-7,669.87","5,752.93",-269.029,179.318,0,0,"-2,096.94","-5,123.37",0,-0.062,0,"1,332.66",-352.167,-146.943,833.486,"-1,161.49","-4,958.81","-1,830.41",18.55,0,1.23,1.23,0,7.2,0.65,26.88,1.06,9.7,22.78,4.39,-3.45,12.52,2.26,"67,135.68","110,859.54",-44.13,-20.4,-36.58,16.79,36.08,15.45,39.13,-59.43,1.99,5,-2.96,0.659,5.78,1.29,0.99,62.19,43.21,34.07,0,-5.1,-24.14,-10.83,0.69,"1,802.30","1,802.30",1.1,8/21/13,9/10/14,0,0,97.235,0,0,0,0,0,0,0.95,0,0,0,2.22,2.41,0,1.03,0
201309,16.164,2.018,0.942,0.673,0.673,0.44,-0.496,2.054,0.192,30.63,30.63,30.157,38.14,8.83,7.06,3.32,12.05,4.05,5.06,0.21,25.58,5.93,4.16,-3.07,0.985,0.377,0.372,20.4,0.199,0.286,29.72,39.64,52.3,42.38,1.74,0.74,0.427,"29,132.36","21,679.39","7,452.97","4,201.82","1,522.98",0,"1,728.16",59.752,-28.606,31.146,-90.253,-75.345,"1,669.06",-699.829,41.93,"1,288.61",0,"1,213.27",0,0.673,0.673,"1,802.30","1,938.92","3,636.58","11,412.99",0,"11,412.99","9,487.24",0,"14,043.39","23,530.63",0,0,0,0,"12,266.66","12,266.66","6,455.51","53,665.79","8,374.66","5,127.84","17,820.35","41,433.23","3,049.25","24,808.14","92,238.82","-45,907.61","46,331.21",0,0,"37,865.56","146,237.21","9,417.87",370.709,249.874,"5,611.14","15,649.59","23,907.15",0,0,0,"2,937.91","42,494.65","30,445.05",0,"30,445.05",0,0,"16,315.00","89,254.69",867.523,0,"62,219.65","-9,344.36","1,724.80",-263.421,0,"55,204.18","1,778.34","56,982.52","1,213.27",0,"1,288.61","1,938.92",73.168,12.972,0,"1,229.75","1,272.01",103.699,0,0,-900.867,"3,702.37","-3,132.06","1,543.92","-8,437.51","6,651.95",-250.983,137.244,0,0,"-1,464.51","-4,951.95",0,-0.04,0,"1,778.65",-363.33,-118.536,"1,296.74",47.163,"-4,596.57",-894.204,17,86.68,1.25,1.25,0,5.86,0.62,3.94,1.03,9.04,20.78,4.81,-0.44,12.79,2.11,"68,739.34","113,456.88",-44.18,-20.73,-36.83,13.27,36.1,20.96,40.06,-64.81,2.02,5,-2.48,0.684,5.41,1.26,0.97,60.41,40.03,36.2,0,0.21,15.28,14.4,4.32,"1,802.30","1,802.29",1.16,11/15/13,12/1/14,0,0,99.21,0,0,0,0,0,0,0.95,0,0,0,2.87,1.82,0,1.06,0
201312,16.201,2.259,1.182,0.862,0.862,0.36,-1.153,1.067,0.199,30.992,30.992,32.115,41.35,11.19,8.41,4.19,14.93,5.47,5.31,0.27,26.88,7.57,5.32,-7.12,1.036,0.372,0.385,21.18,0.197,0.23,31.5,39.32,53.44,45.62,1.71,0.73,0.428,"29,198.62","21,349.76","7,848.86","4,117.04","1,522.52",0,"2,209.30",54.321,-37.203,17.118,-132.737,-71.525,"2,093.68",-774.319,36.98,"1,625.09",0,"1,553.57",0,0.862,0.862,"1,802.29","1,940.67","4,071.55","11,739.75",0,"11,739.75","10,078.29",0,"14,204.34","24,282.63","4,540.62",689.358,0,"7,510.93",0,"12,740.91","6,437.85","55,201.13","8,406.83","5,029.31","17,746.38","41,997.84","3,070.19","26,144.02","93,987.73","-46,384.41","47,603.32",0,0,"39,058.57","150,269.85","9,200.34",471.989,240.837,"5,348.29","15,261.45","24,750.35",0,0,0,"3,338.70","43,350.50","33,130.68",0,"33,130.68",0,0,"16,112.72","92,593.90",831.887,0,"60,869.03","-7,244.89","1,653.94",-252.706,0,"55,857.27","1,818.68","57,675.95","1,553.57",0,"1,625.09","1,940.67",-549.082,-477.112,0,-335.531,"-1,676.07",141.04,0,0,-107.336,"1,923.40","-2,426.31","1,305.71","-5,575.26","5,112.25",-365.523,93.427,0,0,"-1,575.91","-3,431.62",0,-0.106,0,"2,415.91",-348.405,-99.633,"1,967.77",459.55,"-4,002.22","-2,078.82",16.28,114.86,1.33,1.33,0,6.85,0.68,1.92,1.11,9.02,19.19,5.21,3.82,14.89,1.91,"74,524.69","122,484.66",-45.87,-21.76,-38.14,16.93,36.18,21.59,43.21,-64.36,2.03,7,-2.37,0.71,6.51,1.27,0.98,59.39,41.68,35.29,0,0.86,68.08,41.54,8.5,"1,802.29","1,802.29",1.15,3/5/14,2/27/15,0,0,103.46,0,0,0,0,0,0,0.96,0,0,0,2.44,1.92,0,1.14,0
201403,20.39,2.11,2.075,1.199,1.199,-2.16,0.02,-2.285,0.217,34.349,30.718,31.7,35.34,14.68,14.25,5.63,27.04,7.69,4.85,0.21,17.4,6.35,5.88,0.1,0.923,0.395,0.364,16.66,0.239,0.181,16.03,26.6,38.75,28.18,2.35,0.83,0.351,"36,749.11","30,354.75","6,394.36","2,613.12","1,447.10",0,"2,334.15",63.827,-30.702,33.125,"1,342.62",-155.062,"3,709.90",-465.236,12.54,"2,315.56",0,"2,160.50",0,1.199,1.199,"1,802.29",61.364,"3,801.96","11,662.98",996.878,"12,659.86","6,457.51",0,"19,651.80","26,109.30","4,595.74",657.107,0,"7,789.77",0,"13,042.62","2,411.25","54,223.03","8,304.51","5,188.95","19,246.63","43,118.45","2,715.03","23,719.16","93,988.23","-42,698.66","51,289.57","6,544.72",0,"36,453.85","156,815.68","8,847.56",417.258,"1,698.89","3,483.17","14,446.88","25,624.87",0,0,0,"6,359.99","46,431.73","31,507.99",0,"31,507.99","4,525.75","6,255.16","4,005.15","92,725.78",840.995,0,"56,978.39",0,"1,672.05",-255.512,"2,671.10","61,907.03","2,182.87","64,089.90","2,160.50",0,"4,934.21",61.364,"-5,013.17",-559.95,0,"1,523.42","-6,889.68",-62.801,0,0,"-2,160.66","-4,117.56","1,121.77","-4,309.10","21,103.10","-16,956.29",-191.852,339.175,0,0,"3,031.05","4,137.86",0,-0.039,0,-240.797,-352.22,28.063,-564.992,-544.697,"4,153.66",36.096,10.48,0,1.03,1.15,0,14.58,0.52,0.84,0.91,7.38,11.96,8.36,7.65,12.08,2.31,"63,692.93","110,348.80",-45.64,-22.57,-39.33,12.38,38.6,42.1,48.71,-46,1.96,6,-2.24,0.722,6.96,1.17,0.89,76.03,42.11,34,0,26.87,170.3,33.71,12.49,"1,802.29","1,802.29",1.09,6/20/14,6/23/16,0,"198,561.00",102.34,0,0,0,0,0,0,0.73,0,0,0,2.85,0.84,0,0.92,0
201406,17.433,2.15,1.35,0.846,0.846,-3.48,-0.468,0.724,0.21,32.499,32.499,31.766,34.99,10.12,9.37,3.95,17.28,5.13,4.68,0.32,21.99,6.41,4.85,-2.68,0.977,0.386,0.377,17.91,0.204,0.248,30.1,34.53,47.79,43.36,1.91,0.78,0.409,"31,419.28","24,510.49","6,908.79","3,550.83","1,344.43",0,"2,013.53",60.306,-46.422,13.884,359.337,-112.47,"2,386.75",-749.695,31.41,"1,637.06",0,"1,524.59",0,0.846,0.846,"1,802.29","1,442.44","3,875.62","10,852.59",0,"10,852.59","10,363.84",0,"14,398.01","24,761.86","4,622.57",720.369,0,"7,287.44",0,"12,630.38","6,235.15","54,479.97","8,404.94","5,092.69","18,927.95","42,994.63","3,018.32","27,379.90","97,413.49","-47,269.12","50,144.37",0,0,"38,718.53","151,747.81","9,276.17",616.11,271.744,"5,549.33","15,713.36","25,850.44",0,0,0,"3,426.54","44,990.34","31,401.83",0,"31,401.83",0,0,"14,920.65","91,312.83",843.274,0,"64,047.74","-7,739.53","1,676.58",-256.224,0,"58,571.84","1,863.14","60,434.98","1,524.59",0,"2,386.75","1,442.44",351.293,331.403,0,"-1,177.49","-1,755.68",0,0,0,-769.29,"1,304.23","-1,701.25",101.222,0,0,-210.135,198.221,-446.274,0,3.214,"-2,055.00",0,-0.02,0,549.7,-388.486,-200.239,-39.045,-789.817,"-2,147.52",-843.294,9.69,0,1.08,1.08,0,22.93,0.49,0.7,0.88,7.21,11.08,9.03,11.19,11.61,2.34,"63,062.13","111,324.94",-45.68,-21.47,-37.86,7.97,39.31,50.3,51.16,-44,2.13,6,-2.16,0.681,6.55,1.21,0.93,43.37,36.6,32.75,0,7.8,21.02,3.61,13.93,"1,802.29","1,802.29",1.15,9/10/14,9/11/15,0,0,102.063,0,0,0,0,0,0,0.68,0,0,0,4.39,0.7,0,0.89,0
201409,16.176,1.77,1.009,0.617,0.617,-4.5,0.153,1.129,0.189,32.604,32.604,32.458,34.28,7.59,7.23,2.92,11.94,4.06,4.46,0.31,22.08,5.4,3.82,0.94,0.996,0.383,0.382,16.88,0.191,0.306,31.19,39.15,51.25,43.29,1.78,0.78,0.438,"29,154.43","22,717.80","6,436.63","3,427.20","1,436.28",0,"1,573.15",57.919,-44.868,13.051,187.674,-117.29,"1,773.88",-543.911,30.66,"1,229.97",0,"1,112.68",0,0.617,0.617,"1,802.32","1,372.15","3,190.89","10,823.34",0,"10,823.34","9,963.82",0,"14,587.73","24,551.55","4,653.10",719.26,0,"7,517.25",0,"12,889.62","6,377.51","54,642.01","8,203.29","4,937.56","18,569.46","42,941.83","3,297.96","29,183.77","98,930.58","-47,233.14","51,697.44",0,0,"38,796.34","153,339.08","9,746.56",451.512,258.867,"5,715.24","16,172.18","26,867.40",0,0,0,"3,169.41","46,208.99","31,631.57",0,"31,631.57",0,0,"14,835.46","92,676.03",801.177,0,"61,801.82","-5,190.74","1,592.89",-243.48,0,"58,761.67","1,901.39","60,663.05","1,112.68",0,"1,773.88","1,372.15",911.961,-511.982,0,467.216,-277.624,0,0,0,-832.929,"2,035.47","-1,303.92",59.036,0,0,-224.658,245.705,-456.604,0,-4.226,"-1,684.66",0,-0.047,0,754.373,-369.092,-188.279,196.955,547.765,"-1,760.52",274.953,10.42,0,1.05,1.05,0,52.94,0.52,0.8,0.93,7.86,11.63,8.6,10.28,12.55,2.38,"61,782.50","111,359.52",-46.47,-22.16,-38.75,7.52,39.31,42.98,50.84,-43.97,2.05,4,-2.07,0.714,5.37,1.18,0.9,35.06,34.43,30.77,0,0.07,-8.3,-12.29,13.07,"1,802.32","1,802.29",0.88,12/1/14,11/5/15,0,0,107.426,0,0,0,0,0,0,0.67,0,0,0,4.56,0.8,0,0.87,0
201412,16.266,2.002,1.253,0.709,0.709,-4.03,0.005,0.975,0.184,31.54,31.54,32.184,29.52,8.84,9.4,3.38,14.72,4.19,4.28,0.29,23.26,6,4.36,0.03,1.02,0.381,0.388,18.02,0.194,0.26,28.95,34.22,51.45,46.18,1.77,0.77,0.433,"29,314.53","22,494.53","6,820.00","3,808.68","1,251.39",0,"1,759.93",60.776,-42.791,17.985,438.07,-135.38,"2,215.99",-803.439,36.26,"1,412.55",0,"1,277.17",0,0.709,0.709,"1,802.22","1,349.37","3,608.15","11,159.87",0,"11,159.87","9,300.97",0,"14,096.67","23,397.64","4,675.09",765.651,0,"7,034.63",0,"12,475.37","6,094.28","53,127.15","8,108.48","4,540.30","17,525.41","41,486.07","3,014.48","29,807.74","96,374.00","-45,602.65","50,771.35",0,0,"37,375.70","149,382.68","8,435.67",356.502,242.685,"5,254.31","14,289.16","25,890.28",0,0,0,"3,194.61","43,374.05","32,114.30",0,"32,114.30",0,0,"15,149.22","90,637.57",721.292,0,"56,451.52","-1,543.10","1,434.06",-219.228,0,"56,844.55","1,900.56","58,745.11","1,277.17",0,"2,215.99","1,349.37",729.313,-23.189,0,-618.236,"-1,251.03",0,0,0,-557.888,"1,756.44","-1,192.24",88.407,0,0,-230.659,257.502,-554.628,0,-9.277,"-1,640.90",0,-0.025,0,"1,167.64",-332.299,-131.885,703.433,818.977,"-1,746.87",9.571,9.8,0,0.94,0.94,0,45.4,0.47,0.9,0.9,7.81,11.1,9.01,5.9,11.82,2.71,"53,203.60","101,948.88",-45.15,-21.87,-37.82,9.82,39.35,32.69,48.91,-39.06,1.93,5,-2.09,0.689,4.24,1.22,0.94,41.13,31.34,27.25,0,0.4,-17.79,-11.38,10.85,"1,802.22","1,802.29",1.12,2/27/15,2/4/16,0,0,119.323,0,0,0,0,0,0,0.6,0,0,0,3.01,0.9,0,0.75,0
